posting_id,posting_title_j,posting_title_s,company_name_j,company_name_s,company_name_clean_j,company_name_clean_s,job_category,job_category_kor,posting_tech_stack,experience_j,experience_s,education_j,education_s,employment_type,salary,position,company_keywords_jumpit,company_tech_stack,company_type,industry,start_datetime,end_datetime,posting_views_total,applicants_total,exp_min,exp_max,edu_category
51756910,[강남/선릉] DX 하드웨어 개발 경력,[강남/선릉] DX 하드웨어 개발 경력,에스디티,에스디티(주),에스디티,에스디티,13,HW/임베디드,Python;C;C++,경력 2~10년,경력 2~10년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"",급성장중;패밀리데이;프리한 복장;2호선 역세권 기업;유연근무제,C#;C++;C;Linux;Windows;Python,중소기업;주식회사;병역특례 인증업체,전기ㆍ전자공학 연구개발업,2025.09.06 00:00,2025.10.05 23:59,38,2,2,10,초대졸(예정)
51733914,전자제어 S/W 경력 개발자 모집,전자제어 S/W 경력 개발자 모집,코아비스,(주)코아비스,코아비스,코아비스,15,SW/솔루션,FW;Embedded;C;SW,경력 1~10년,경력 1~10년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"",한앤컴퍼니제일호사모투자전문회사 계열사;매출액 1000억 기업;프리한 복장;유연근무제,FW;C;SW;Embedded,"",그 외 자동차용 신품 부품 제조업,2025.09.03 00:00,2025.10.02 23:59,85,1,1,10,초대졸(예정)
51733914,전자제어 S/W 경력 개발자 모집,전자제어 S/W 경력 개발자 모집,코아비스,(주)코아비스,코아비스,코아비스,13,HW/임베디드,FW;Embedded;C;SW,경력 1~10년,경력 1~10년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"",한앤컴퍼니제일호사모투자전문회사 계열사;매출액 1000억 기업;프리한 복장;유연근무제,FW;C;SW;Embedded,"",그 외 자동차용 신품 부품 제조업,2025.09.03 00:00,2025.10.02 23:59,85,1,1,10,초대졸(예정)
51716943,Embedded SW 18년↑ 경력 연구원 모집,Embedded SW 18년↑ 경력 연구원 모집,오버컴테크,(주)오버컴테크,오버컴테크,오버컴테크,13,HW/임베디드,FW;RTOS;Embedded,경력 18~20년,경력 18~20년,무관,학력무관(예정자 가능),정규직,회사내규에 따름,"",급성장중;장기근속 포상;1호선 역세권 기업;성과급/상여금,RTOS;FW;FPGA;Embedded;HW,중소기업;주식회사,산업처리공정 제어장비 제조업,2025.09.02 00:00,2025.10.01 23:59,62,2,18,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51647962,Digital Logic 개발/분당R&D,Digital Logic 개발/분당R&D,아이디어스투실리콘,아이디어스투실리콘(주),아이디어스투실리콘,아이디어스투실리콘,13,HW/임베디드,Verilog;C;C++;C#;Python;VHDL;FPGA;TCP/IP;ASIC;Perl,경력 3~15년,경력 3~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","",C#;C++;C;FPGA;Perl;ethernet;VHDL;ASIC;Git;Linux;Verilog;TCP/IP;Python,중소기업,응용 소프트웨어 개발 및 공급업,2025.08.27 00:00,2025.09.25 23:59,96,,3,15,대졸(예정)
51647962,Digital Logic 개발/분당R&D,Digital Logic 개발/분당R&D,아이디어스투실리콘,아이디어스투실리콘(주),아이디어스투실리콘,아이디어스투실리콘,15,SW/솔루션,Verilog;C;C++;C#;Python;VHDL;FPGA;TCP/IP;ASIC;Perl,경력 3~15년,경력 3~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","",C#;C++;C;FPGA;Perl;ethernet;VHDL;ASIC;Git;Linux;Verilog;TCP/IP;Python,중소기업,응용 소프트웨어 개발 및 공급업,2025.08.27 00:00,2025.09.25 23:59,96,,3,15,대졸(예정)
51757202,RF HW,RF HW,엠씨넥스,(주)엠씨넥스,엠씨넥스,엠씨넥스,13,HW/임베디드,HW;Verilog;C++;FPGA;MATLAB;RF;PCB,경력 5~12년,경력 5~12년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",주거복지;장기근속 포상;인천1호선 역세권 기업;점심지원;코스피,RTOS;C++;SW;Linux;RF;FPGA;Verilog;Embedded;MATLAB;MCU;PCB;HW,1000대기업;중견기업;코스피;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,비디오 및 기타 영상기기 제조업,2025.09.07 00:00,2025.10.06 23:59,51,,5,12,고졸(예정)
51693306,통신장비 시스템 h/w 개발자(경력),통신장비 시스템 h/w 개발자(경력),에프알텍,(주)에프알텍,에프알텍,에프알텍,13,HW/임베디드,PCB;RTOS;MCU;FPGA,경력 1~2년,경력 1~2년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",주거복지;장기근속 포상;코스닥,RTOS;FPGA;PCB;MCU,"",기타 무선 통신장비 제조업,2025.08.29 00:00,2025.09.27 23:59,78,1,1,2,초대졸(예정)
51693306,통신장비 시스템 h/w 개발자(경력),통신장비 시스템 h/w 개발자(경력),에프알텍,(주)에프알텍,에프알텍,에프알텍,15,SW/솔루션,PCB;RTOS;MCU;FPGA,경력 1~2년,경력 1~2년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",주거복지;장기근속 포상;코스닥,RTOS;FPGA;PCB;MCU,"",기타 무선 통신장비 제조업,2025.08.29 00:00,2025.09.27 23:59,78,1,1,2,초대졸(예정)
51702988,안테나 개발 경력사원 모집,안테나 개발 경력사원 모집,알에프텍,(주)알에프텍,알에프텍,알에프텍,13,HW/임베디드,HW;Embedded;Genesys,경력 5~15년,경력 5~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",급성장중;장기근속 포상;코스닥;점심지원,FW;SW;RF;Analog;Genesys;Embedded;Orcad;PCB;HW,중견기업;코스닥;주식회사;외부감사법인;수출입 기업,기타 무선 통신장비 제조업,2025.09.05 00:00,2025.10.04 23:59,43,,5,15,대졸(예정)
51605989,임베디드 SW/FW 개발(경력13~15),임베디드 SW/FW 개발(경력13~15),쿤텍,쿤텍(주),쿤텍,쿤텍,13,HW/임베디드,Embedded;HW;C;C++,경력 13~15년,경력 13~15년,무관,학력무관,정규직,회사내규에 따름,"",육아휴직;급성장중;장기근속 포상;프리한 복장;재택근무;점심지원;유연근무제;워라밸,C++;C;SW;Embedded;HW,중소기업;주식회사;연구소;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,2025.08.20 00:00,2025.09.18 23:59,82,7,13,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51521611,기업부설연구소 HW 7년↓ 연구원 모집,기업부설연구소 HW 7년↓ 연구원 모집,오버컴테크,(주)오버컴테크,오버컴테크,오버컴테크,13,HW/임베디드,HW;FPGA;Embedded;RTOS,경력 5~7년,경력 5~7년,무관,학력무관(예정자 가능),정규직,회사내규에 따름,"",급성장중;장기근속 포상;1호선 역세권 기업;성과급/상여금,RTOS;FW;FPGA;Embedded;HW,중소기업;주식회사,산업처리공정 제어장비 제조업,2025.08.11 00:00,2025.09.09 23:59,90,1,5,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51605969,임베디드 SW/FW 개발(경력9~12),임베디드 SW/FW 개발(경력9~12),쿤텍,쿤텍(주),쿤텍,쿤텍,13,HW/임베디드,Embedded;HW;C;C++,경력 9~12년,경력 9~12년,무관,학력무관,정규직,회사내규에 따름,"",육아휴직;급성장중;장기근속 포상;프리한 복장;재택근무;점심지원;유연근무제;워라밸,C++;C;SW;Embedded;HW,중소기업;주식회사;연구소;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,2025.08.20 00:00,2025.09.18 23:59,50,,9,12,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51541571,NPU Verification Engineer,NPU Verification Engineer,모빌린트,(주)모빌린트,모빌린트,모빌린트,13,HW/임베디드,C;C++;Linux;DeepLearning;MachineLearning;Embedded,경력 5~10년,경력 5~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,2025.08.12 00:00,2025.09.10 23:59,114,5,5,10,대졸(예정)
51758226,펌웨어 개발자,펌웨어 개발자,라닉스,(주)라닉스,라닉스,라닉스,13,HW/임베디드,ARM;C++;FPGA;EmbeddedLinux;Linux,경력 3~15년,경력 3~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","장기근속 포상;코스닥;7호선 역세권 기업;유연근무제;사내 카페;평균연봉 6,000 이상",C++;Linux;FPGA;Embedded Linux;ARM,중소기업;코스닥;주식회사,비메모리용 및 기타 전자집적회로 제조업,2025.09.06 00:00,2025.10.05 23:59,90,2,3,15,대졸(예정)
51729342,하드웨어(H/W) 개발(1~5년),하드웨어(H/W) 개발(1~5년),블루텍,(주)블루텍,블루텍,블루텍,13,HW/임베디드,SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,경력 1~5년,경력 1~5년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,2025.09.03 00:00,2025.10.02 23:59,27,1,1,5,대졸(예정)
51710277,하드웨어 개발자(10년~),하드웨어 개발자(10년~),캐스트프로,(주)캐스트프로,캐스트프로,캐스트프로,13,HW/임베디드,HW,경력 10~20년,경력 10~20년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",연봉상승률 10% 이상;매출액 100억 기업;점심지원;간식 제공;성과급/상여금,FW;C;Embedded;Android OS;MCU;HW,중소기업;주식회사;연구소;수출입 기업,기타 무선 통신장비 제조업,2025.09.01 00:00,2025.09.30 23:59,98,10,10,20,고졸(예정)
51757171,차량용 RADAR HW,차량용 RADAR HW,엠씨넥스,(주)엠씨넥스,엠씨넥스,엠씨넥스,13,HW/임베디드,HW;Verilog;C++;FPGA;MATLAB;RF;PCB,경력 3~12년,경력 3~12년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",주거복지;장기근속 포상;인천1호선 역세권 기업;점심지원;코스피,RTOS;C++;SW;Linux;RF;FPGA;Verilog;Embedded;MATLAB;MCU;PCB;HW,1000대기업;중견기업;코스피;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,비디오 및 기타 영상기기 제조업,2025.09.07 00:00,2025.10.06 23:59,44,1,3,12,고졸(예정)
51755055,FW개발 경력(11~15년) 채용,FW개발 경력(11~15년) 채용,인엘씨테크놀러지,(주)인엘씨테크놀러지,인엘씨테크놀러지,인엘씨테크놀러지,13,HW/임베디드,HW;FW;C;MCU;MATLAB;FPGA;labview,경력 11~15년,경력 11~15년,무관,학력무관,정규직,면접 후 결정,"","연봉상승률 15% 이상;자유로운 연차;프리한 복장;유연근무제;점심지원;평균연봉 6,000 이상",FW;labview;VHDL;C;FPGA;Verilog;MATLAB;MCU;HW,중소기업;외국인 투자기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,유선 통신장비 제조업,2025.09.08 00:00,2025.10.07 23:59,17,1,11,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51627639,스튜디오 시스템 엔지니어 채용,스튜디오 시스템 엔지니어 채용,네일톡톡,(주)네일톡톡,네일톡톡,네일톡톡,13,HW/임베디드,Flutter;C++;Git;GitHub,경력 3~20년,경력 3~20년,무관,학력무관,정규직,회사내규에 따름,"",4호선 역세권 기업;점심지원;간식 제공,C++;GitHub;MachineLearning;Spring;iOS;Jira;Kotlin;TypeScript;REST API;Git;OpenCV;JavaScript;TCP/IP;Flutter;Android OS;Dart,중소기업;주식회사;수출입 기업,그 외 기타 특수목적용 기계 제조업,2025.08.24 00:00,2025.09.22 23:59,61,1,3,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51613458,반도체 검사장비 HW 개발(과장급),반도체 검사장비 HW 개발(과장급),디아이,(주)디아이,디아이,디아이,13,HW/임베디드,FPGA;VHDL;Verilog;C;C++;C#,경력 8~10년,경력 8~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;7호선 역세권 기업;코스피;평균연봉 7,000 이상",C#;VHDL;C++;C;FPGA;Verilog,중견기업;코스피;주식회사;외부감사법인;수출입 기업,"전자기 측정, 시험 및 분석기구 제조업",2025.08.21 00:00,2025.09.19 23:59,234,6,8,10,대졸(예정)
51579343,HW/RF 설계 경력 (7년~15년),HW/RF 설계 경력 (7년~15년),세기알앤디,(주)세기알앤디,세기알앤디,세기알앤디,13,HW/임베디드,HW;RF,경력 7~15년,경력 7~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","평균연봉 상위 10%;주거복지;인천1호선 역세권 기업;평균연봉 7,000 이상",RF;Pads;HW,중소기업;외국인 투자기업;주식회사;연구소;수출입 기업,기타 공학 연구개발업,2025.08.18 00:00,2025.09.16 23:59,107,6,7,15,대졸(예정)
51719330,회로설계 경력 엔지니어[경력 11~15년],회로설계 경력 엔지니어[경력 11~15년],유버,유버 주식회사,유버,유버,13,HW/임베디드,HW;Orcad;Pads;PCB;SMPS,경력 11~15년,경력 11~15년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"",스타트업;급성장중;장기근속 포상;점심지원,Pads;SMPS;Orcad;PCB;HW,스타트업;외국 법인기업;주식회사;연구소;병역특례 인증업체;수출입 기업,"",2025.09.02 00:00,2025.10.01 23:59,32,,11,15,초대졸(예정)
51540853,전력전자 HW개발 (본사 근무),전력전자 HW개발 (본사 근무),비솔,(주)비솔,비솔,비솔,13,HW/임베디드,HW;Orcad;PCB;Pads,경력 8~15년,경력 8~15년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"","연봉상승률 15% 이상;매출액 100억 기업;급성장중;장기근속 포상;1호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;C++;AI/인공지능;SW;DirectX;Pads;MachineLearning;Orcad;PCB;HW;Unreal Engine;PyTorch;OpenCV;3D Rendering;AWS;Python;TensorFlow,"","기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",2025.08.12 00:00,2025.09.10 23:59,209,7,8,15,초대졸(예정)
51703184,임베디드 개발자 신입 채용,임베디드 개발자 신입 채용,에프엘이에스,(주)에프엘이에스,에프엘이에스,에프엘이에스,13,HW/임베디드,RTOS;Python;C++;C;HW;FW,신입,신입,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",유연근무제,RTOS;Golang;FPGA;PostgreSQL;Spring Boot;iOS;MachineLearning;MATLAB;HW;VHDL;Docker;MySQL;Verilog;Flutter;Embedded;NestJS;Python;Auth0;JSP;Embedded Linux;GraphQL;Node.js;MSSQL;Spring;PCB;SQL;Vue.js;Yocto;Git;Linux;Swift;Keras;Zeplin;Hyperledger Indy;ARM;Android OS;Dart;C;Qt;GitHub;Kafka;Windows;Laravel;TypeScript;FW;REST API;AZURE;Elasticsearch;Solidity;JavaScript;Cisco ISE;Objective-C;PHP;React.js Boilerplate;MSA;Oracle;AWS;TensorFlow;Java;CSS 3;Firebase;C++;SecureCRT;SW;Redis;MariaDB;React;Kotlin;jQuery;GCP;HTML5;Firebase Hosting;BigData;Slim;DB;Mybatis;Kubernetes,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.07 00:00,2025.10.06 23:59,53,2,0,0,대졸(예정)
51729318,하드웨어(H/W) 개발(11~15년),하드웨어(H/W) 개발(11~15년),블루텍,(주)블루텍,블루텍,블루텍,13,HW/임베디드,SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,경력 11~15년,경력 11~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,2025.09.03 00:00,2025.10.02 23:59,30,3,11,15,대졸(예정)
51750886,하드웨어 설계 엔지니어 신입,하드웨어 설계 엔지니어 신입,그리드큐어,(주)그리드큐어,그리드큐어,그리드큐어,13,HW/임베디드,Orcad;FPGA;PCB;Embedded,신입,신입,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",프리한 복장,FPGA;Embedded;Orcad;PCB,중소기업;주식회사,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",2025.09.08 00:00,2025.10.07 23:59,119,1,0,0,대졸(예정)
51668177,HW개발자(5년이상) 채용,HW개발자(5년이상) 채용,씨앤유글로벌,(주)씨앤유글로벌,씨앤유글로벌,씨앤유글로벌,13,HW/임베디드,Orcad;Pads;HW;EmbeddedLinux;Network,경력 5~10년,경력 5~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","평균연봉 상위 10%;급성장중;자유로운 연차;경강선 역세권 기업;유연근무제;평균연봉 7,000 이상",Java;Pads;Embedded Linux;Network;MariaDB;Spring;Oracle;Orcad;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,2025.09.01 00:00,2025.09.30 23:59,38,,5,10,대졸(예정)
51657423,통신장비 연구개발(주임/대리급),통신장비 연구개발(주임/대리급),혜성테크윈,(주)혜성테크윈,혜성테크윈,혜성테크윈,13,HW/임베디드,Ccna;Ccnp;Embedded;Network,경력 2~5년,경력 2~5년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",영업이익 20% 지속성장;급성장중;점심지원;영업이익 150% 급성장,Linux;Windows Server;Network;TCP/IP;Embedded;Ccna;Ccnp,중소기업;주식회사,유선 통신장비 제조업,2025.08.26 00:00,2025.09.24 23:59,37,1,2,5,초대졸(예정)
51630527,하드웨어 엔지니어 시니어급,하드웨어 엔지니어 시니어급,혜연전자,혜연전자(주),혜연전자,혜연전자,13,HW/임베디드,MCU;C++;Git;Zephyr;C,경력 5~7년,경력 5~7년,고등학교졸업 이상,고교졸업 이상,정규직,면접 후 결정,"",프리한 복장;점심지원,C++;C;Git;RF;Pads;Zephyr;MCU;PCB;Bootsnap;HW,중소기업;주식회사,연성 및 기타 인쇄회로기판 제조업,2025.08.24 00:00,2025.09.22 23:59,70,,5,7,고졸(예정)
51742597,[Network-on-Chip] Software Engineer,[Network-on-Chip] Software Engineer,오픈엣지테크놀로지,오픈엣지테크놀로지(주),오픈엣지테크놀로지,오픈엣지테크놀로지,13,HW/임베디드,C;C++;Python;JavaScript;ES6;EDA,경력 10~15년,경력 10~15년,무관,학력무관,정규직,면접 후 결정,"",2호선 역세권 기업;점심지원,C++;C;EDA;PyTorch;Linux;JavaScript;Verilog;ES6;Perl;Python;TensorFlow,중소기업;주식회사;병역특례 인증업체,시스템ㆍ응용 소프트웨어 개발 및 공급업,2025.09.04 00:00,2025.10.03 23:59,22,,10,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51525599,회로설계 및 임베디드 소프트웨어 개발,회로설계 및 임베디드 소프트웨어 개발,스트라티오코리아,(주)스트라티오코리아,스트라티오코리아,스트라티오코리아,13,HW/임베디드,PCB;Embedded;MCU,경력 1~20년,경력 1~20년,고등학교졸업 이상,고교졸업 이상,정규직;계약직,면접 후 결정,"",스타트업;급성장중;시리즈A 투자유치,Embedded;MCU;PCB,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.11 00:00,2025.09.09 23:59,270,6,1,20,고졸(예정)
51525599,회로설계 및 임베디드 소프트웨어 개발,회로설계 및 임베디드 소프트웨어 개발,스트라티오코리아,(주)스트라티오코리아,스트라티오코리아,스트라티오코리아,15,SW/솔루션,PCB;Embedded;MCU,경력 1~20년,경력 1~20년,고등학교졸업 이상,고교졸업 이상,정규직;계약직,면접 후 결정,"",스타트업;급성장중;시리즈A 투자유치,Embedded;MCU;PCB,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.11 00:00,2025.09.09 23:59,270,6,1,20,고졸(예정)
51710266,하드웨어 개발자(6~10년),하드웨어 개발자(6~10년),캐스트프로,(주)캐스트프로,캐스트프로,캐스트프로,13,HW/임베디드,HW,경력 6~10년,경력 6~10년,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",연봉상승률 10% 이상;매출액 100억 기업;점심지원;간식 제공;성과급/상여금,FW;C;Embedded;Android OS;MCU;HW,중소기업;주식회사;연구소;수출입 기업,기타 무선 통신장비 제조업,2025.09.01 00:00,2025.09.30 23:59,25,,6,10,고졸(예정)
51742679,[DRAM PHY] Digital Engineer,[DRAM PHY] Digital Engineer,오픈엣지테크놀로지,오픈엣지테크놀로지(주),오픈엣지테크놀로지,오픈엣지테크놀로지,13,HW/임베디드,Verilog;C;Python,경력 2~15년,경력 2~15년,무관,학력무관,정규직,회사내규에 따름,"",2호선 역세권 기업;점심지원,C++;C;EDA;PyTorch;Linux;JavaScript;Verilog;ES6;Perl;Python;TensorFlow,중소기업;주식회사;병역특례 인증업체,시스템ㆍ응용 소프트웨어 개발 및 공급업,2025.09.04 00:00,2025.10.03 23:59,25,,2,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51647952,Digital Logic 개발/대구,Digital Logic 개발/대구,아이디어스투실리콘,아이디어스투실리콘(주),아이디어스투실리콘,아이디어스투실리콘,13,HW/임베디드,Verilog;C;C++;C#;Python;VHDL;FPGA;TCP/IP;ASIC;Perl,경력 3~15년,경력 3~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","",C#;C++;C;FPGA;Perl;ethernet;VHDL;ASIC;Git;Linux;Verilog;TCP/IP;Python,중소기업,응용 소프트웨어 개발 및 공급업,2025.08.27 00:00,2025.09.25 23:59,91,4,3,15,대졸(예정)
51647952,Digital Logic 개발/대구,Digital Logic 개발/대구,아이디어스투실리콘,아이디어스투실리콘(주),아이디어스투실리콘,아이디어스투실리콘,15,SW/솔루션,Verilog;C;C++;C#;Python;VHDL;FPGA;TCP/IP;ASIC;Perl,경력 3~15년,경력 3~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","",C#;C++;C;FPGA;Perl;ethernet;VHDL;ASIC;Git;Linux;Verilog;TCP/IP;Python,중소기업,응용 소프트웨어 개발 및 공급업,2025.08.27 00:00,2025.09.25 23:59,91,4,3,15,대졸(예정)
51564270,Video Algorithm Engineer (신입),Video Algorithm Engineer (신입),칩스앤미디어,(주)칩스앤미디어,칩스앤미디어,칩스앤미디어,13,HW/임베디드,C;C++,신입,신입,석사졸업 이상,석사졸업 이상,정규직,면접 후 결정,면접후결정,"평균연봉 상위 10%;연봉상승률 15% 이상;코넥스;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",FW;C++;VHDL;C;Linux;FPGA;Verilog;Python;HW,중소기업;코넥스;주식회사;외부감사법인;연구소;병역특례 인증업체;수출입 기업,비메모리용 및 기타 전자집적회로 제조업,2025.08.15 00:00,2025.09.13 23:59,184,9,0,0,석박사(예정)
51774617,펌웨어/플랫폼 개발(경력3~9년),펌웨어/플랫폼 개발(경력3~9년),아세아텍,(주)아세아텍,아세아텍,아세아텍,13,HW/임베디드,FW;C;HW,경력 3~9년,경력 3~9년,무관,학력무관,정규직,회사내규에 따름,"","코스닥;휴가비 지원;점심지원;평균연봉 6,000 이상",FW;C;HW,"",농업 및 임업용 기계 제조업,2025.09.08 00:00,2025.10.07 23:59,30,,3,9,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51742632,[Network-on-Chip]RTL Design Engineer,[Network-on-Chip]RTL Design Engineer,오픈엣지테크놀로지,오픈엣지테크놀로지(주),오픈엣지테크놀로지,오픈엣지테크놀로지,13,HW/임베디드,Verilog;C;Python,경력 2~15년,경력 2~15년,무관,학력무관,정규직,회사내규에 따름,"",2호선 역세권 기업;점심지원,C++;C;EDA;PyTorch;Linux;JavaScript;Verilog;ES6;Perl;Python;TensorFlow,중소기업;주식회사;병역특례 인증업체,시스템ㆍ응용 소프트웨어 개발 및 공급업,2025.09.04 00:00,2025.10.03 23:59,21,,2,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51710229,하드웨어 개발자(신입),하드웨어 개발자(신입),캐스트프로,(주)캐스트프로,캐스트프로,캐스트프로,13,HW/임베디드,HW,신입,신입,고등학교졸업 이상,고교졸업 이상,정규직,회사내규에 따름,"",연봉상승률 10% 이상;매출액 100억 기업;점심지원;간식 제공;성과급/상여금,FW;C;Embedded;Android OS;MCU;HW,중소기업;주식회사;연구소;수출입 기업,기타 무선 통신장비 제조업,2025.09.01 00:00,2025.09.30 23:59,94,4,0,0,고졸(예정)
51605943,임베디드 SW 또는 FW 개발자 채용,임베디드 SW 또는 FW 개발자 채용,쿤텍,쿤텍(주),쿤텍,쿤텍,13,HW/임베디드,Embedded;HW;C;C++,경력 5~8년,경력 5~8년,무관,학력무관,정규직,면접 후 결정,"",육아휴직;급성장중;장기근속 포상;프리한 복장;재택근무;점심지원;유연근무제;워라밸,C++;C;SW;Embedded;HW,중소기업;주식회사;연구소;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,2025.08.20 00:00,2025.09.18 23:59,63,1,5,8,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51735674,기술연구소 연구개발직 신입 채용,기술연구소 연구개발직 신입 채용,금영제너럴,(주)금영제너럴,금영제너럴,금영제너럴,15,SW/솔루션,HW;SW;C,경력 1~10년,경력 1~10년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",매출액 100억 기업;5호선 역세권 기업,C;SW;HW,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,승강기 제조업,2025.09.04 00:00,2025.10.03 23:59,87,3,1,10,초대졸(예정)
51735674,기술연구소 연구개발직 신입 채용,기술연구소 연구개발직 신입 채용,금영제너럴,(주)금영제너럴,금영제너럴,금영제너럴,13,HW/임베디드,HW;SW;C,경력 1~10년,경력 1~10년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",매출액 100억 기업;5호선 역세권 기업,C;SW;HW,중소기업;외부감사법인;연구소;병역특례 인증업체;수출입 기업,승강기 제조업,2025.09.04 00:00,2025.10.03 23:59,87,3,1,10,초대졸(예정)
51729336,하드웨어(H/W) 개발(6~10년),하드웨어(H/W) 개발(6~10년),블루텍,(주)블루텍,블루텍,블루텍,13,HW/임베디드,SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,경력 6~10년,경력 6~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,2025.09.03 00:00,2025.10.02 23:59,21,2,6,10,대졸(예정)
